12,1542,36,3,2,0
24,1743,48,3,2,0
12,409,42,3,1,0
12,2171,29,1,2,0
48,8858,35,3,3,0
24,3512,38,1,2,0
12,1158,26,3,2,0
24,2684,35,3,2,0
12,1498,23,1,2,0
30,5954,38,3,2,0
48,6416,59,3,1,0
12,3617,28,3,1,0
12,1291,35,3,2,0
24,1275,36,3,2,0
24,3972,25,3,1,0
15,3343,28,3,3,0
15,392,23,3,1,0
9,2134,48,3,2,0
30,5771,25,3,2,0
24,4526,74,3,2,0
15,2788,24,1,2,0
6,1382,28,3,2,0
36,5848,24,3,2,0
12,1228,24,3,2,0
12,1297,23,3,1,0
24,1552,32,1,2,0
12,1963,31,3,1,0
24,3235,36,3,2,0
24,4139,27,3,2,0
12,1804,44,3,2,0
18,1950,34,2,2,0
48,12749,37,3,2,0
9,1236,23,3,1,0
18,1055,30,3,2,0
30,8072,25,1,2,0
30,2831,33,3,2,0
9,1449,27,3,2,0
36,5742,31,3,2,0
12,2390,50,3,2,0
24,3430,31,3,2,0
36,2273,32,3,2,0
21,2923,28,1,2,0
24,1901,29,3,1,0
36,3711,27,3,2,0
48,8487,24,3,2,0
24,2255,54,3,2,0
12,1262,25,3,2,0
33,7253,35,3,2,0
6,6761,45,3,2,0
18,1817,28,3,2,0
12,2141,35,3,2,0
48,3609,27,2,2,0
30,2333,30,1,2,0
28,7824,40,1,1,0
18,1445,49,1,2,0
24,7721,30,3,2,1
21,3763,24,3,2,1
18,4439,33,1,2,0
12,1107,20,3,1,0
15,1444,23,3,2,0
48,12169,36,3,3,0
9,2753,35,3,2,0
4,1494,29,3,2,1
24,2828,22,2,2,0
24,2483,22,2,2,0
6,1299,74,3,2,1
9,1549,35,3,2,0
10,3949,37,3,2,0
10,2901,31,3,1,0
6,709,27,3,2,1
47,10722,35,3,2,0
10,1287,45,3,2,1
18,1940,36,1,3,0
30,3656,49,2,2,0
24,4679,35,3,2,0
27,8613,27,3,2,0
18,2659,28,3,2,0
24,1516,43,3,2,0
18,4380,35,3,2,0
14,802,27,3,2,0
21,1572,36,1,2,0
48,3566,30,3,2,0
24,1278,36,3,2,0
6,426,39,3,2,0
39,8588,45,3,2,0
30,3857,40,3,2,0
12,685,25,1,2,0
24,1603,55,3,2,0
21,2241,50,3,2,0
24,2384,64,1,1,0
4,601,23,3,1,0
39,2569,24,3,2,0
15,1316,47,3,2,0
60,10366,42,3,2,0
18,1568,24,3,1,0
18,629,32,1,2,0
6,1750,45,1,2,0
24,3488,23,3,2,0
18,1800,24,3,2,0
24,4151,35,3,2,0
15,2631,25,3,2,0
21,5248,26,3,2,0
18,2899,43,3,2,0
18,6204,44,3,2,0
12,804,38,3,2,0
36,3595,28,3,2,0
36,5711,38,3,2,0
15,2687,26,3,1,0
15,3643,27,3,2,0
10,2146,23,3,1,0
10,2315,52,3,2,0
5,3448,74,3,2,0
15,2708,27,1,2,0
11,1393,35,3,2,0
10,1275,23,3,2,0
9,1313,20,3,2,0
12,1493,34,3,2,0
22,2675,40,3,2,0
9,2118,37,3,2,0
36,909,36,3,2,0
12,1258,22,3,1,0
15,1569,34,1,2,0
6,1236,50,3,1,0
36,7678,40,3,2,0
6,660,23,3,1,0
24,2835,53,3,2,0
24,2670,35,3,2,0
12,3447,35,3,2,0
15,3568,54,1,1,0
21,3652,27,3,2,0
24,3660,28,3,2,0
9,1126,49,3,2,0
6,683,29,1,2,0
12,2251,46,3,2,0
12,4675,20,3,1,0
21,2353,47,3,2,0
21,3357,29,1,2,0
6,672,54,3,2,0
6,338,52,3,2,0
9,2697,32,3,2,0
9,2507,51,3,3,0
15,1478,33,1,2,0
12,3565,37,3,2,0
15,2221,20,3,1,0
6,1898,34,3,2,0
6,1449,31,1,2,0
15,960,30,3,2,0
36,8133,30,1,2,0
9,2301,22,3,1,0
6,1743,34,3,2,0
12,983,19,3,1,0
18,2320,34,3,2,0
12,339,45,1,2,0
24,5152,25,1,2,0
24,3749,26,3,2,0
9,3074,33,3,2,0
9,745,28,3,2,0
24,1469,41,3,1,0
6,1374,36,1,2,0
6,783,26,2,2,0
21,2606,28,3,1,0
54,9436,39,3,2,0
12,930,65,3,2,0
48,2751,38,3,2,0
6,250,41,1,2,0
24,1201,26,3,2,0
6,662,41,3,2,0
15,1300,45,1,3,0
24,1559,40,1,2,0
12,3016,24,3,2,0
15,1360,31,3,2,0
6,1204,35,1,1,1
10,1597,40,3,1,1
12,2073,28,3,2,0
11,2142,28,3,2,0
10,2132,27,3,1,1
10,1546,31,3,2,1
24,1287,37,3,2,0
10,1418,35,3,1,1
6,1343,46,3,2,1
18,2662,32,3,2,1
18,6070,33,3,2,0
24,1927,33,3,2,0
18,2404,26,3,2,0
6,1554,24,3,1,0
22,1283,25,3,1,0
24,717,54,3,2,0
24,1747,24,3,2,1
9,1288,48,3,2,1
10,1038,49,3,2,0
10,2848,32,3,2,0
12,1413,55,3,2,1
30,3077,40,3,2,0
24,3632,22,1,1,1
18,3229,38,3,2,0
9,3577,26,3,1,1
12,682,51,3,2,0
10,1924,38,3,2,1
10,727,46,3,3,0
10,781,63,3,3,0
12,2121,30,3,2,0
12,701,32,3,2,0
10,2069,26,3,2,1
24,1525,34,3,2,0
48,7629,46,1,2,0
12,3499,29,3,2,0
6,1346,42,1,3,0
36,10477,42,3,3,0
24,2924,63,1,2,0
10,1231,32,3,2,1
18,1961,23,3,2,0
15,5045,59,3,2,0
12,1255,61,3,2,0
12,1858,22,3,1,0
6,1221,27,3,2,0
9,1388,26,3,1,0
12,2279,37,3,3,0
12,2759,34,3,2,0
24,1258,57,3,2,0
12,1410,31,3,2,0
15,1403,28,3,1,0
24,3021,24,3,1,0
24,6568,21,2,2,0
24,2578,34,3,2,0
24,7758,29,3,1,0
6,343,27,3,2,0
21,1591,34,3,2,0
27,3416,27,3,2,0
12,1108,28,3,2,0
27,5965,30,3,2,0
15,1514,22,3,2,0
30,6742,36,3,2,0
18,3650,22,3,1,0
21,3599,26,3,1,0
60,13756,63,1,3,0
9,276,22,3,1,0
42,4041,36,3,2,0
9,458,24,3,2,0
9,918,30,3,2,0
24,7393,43,3,2,0
10,1225,37,3,2,0
24,2812,26,3,1,0
15,3029,33,3,2,0
12,1480,66,1,3,0
6,1047,50,3,2,0
15,1471,35,3,3,0
24,5511,25,2,2,0
9,1206,25,3,2,0
24,6403,33,3,2,0
12,707,30,1,2,0
12,1503,41,3,1,0
12,6078,32,3,2,0
27,2528,32,3,2,0
12,1037,39,3,2,0
6,1352,23,3,1,0
24,3181,26,3,2,0
18,4594,32,3,2,0
48,5381,40,1,3,0
15,4657,30,3,2,0
9,1391,27,1,2,0
18,1913,36,1,2,0
42,7166,29,3,1,0
13,1409,64,3,2,0
24,2978,32,3,2,0
12,976,35,3,2,0
24,2375,44,3,2,0
12,522,42,3,2,0
28,2743,29,3,2,0
11,1154,57,3,2,0
24,5804,27,3,2,0
18,1169,29,3,2,0
15,1478,44,3,2,0
12,776,28,3,2,0
11,1322,40,3,2,0
16,1175,68,3,3,0
12,2133,52,3,3,0
15,1829,46,3,2,0
12,717,52,3,2,0
39,11760,32,3,1,0
9,1501,34,3,2,0
12,1200,23,1,1,0
9,3195,33,3,2,0
30,4530,26,3,1,0
12,1555,55,3,3,0
15,2326,27,1,2,0
18,1887,28,1,2,0
12,1264,57,3,1,0
7,846,36,3,3,0
15,1532,31,3,2,0
6,935,24,3,2,0
27,2442,43,2,2,0
18,3590,40,3,2,0
21,2288,23,3,2,0
27,5117,26,3,2,0
39,14179,30,3,2,0
15,1386,40,3,1,0
12,618,56,3,2,0
12,1574,50,3,2,0
6,700,36,3,3,0
12,886,21,3,2,0
36,4686,32,3,3,0
9,790,66,3,2,0
12,766,66,3,2,0
20,2212,39,3,2,0
10,7308,70,1,3,0
24,5743,24,3,3,0
14,3973,22,3,3,0
60,7418,27,3,2,0
20,2629,29,1,2,0
18,1941,35,3,2,0
24,2333,29,1,2,0
12,2445,26,3,1,0
20,6468,60,3,2,0
18,7374,40,2,2,0
15,3812,23,3,2,0
28,4006,45,3,2,0
12,7472,24,3,1,0
12,1424,55,3,2,0
12,2028,30,3,2,0
15,5324,35,3,3,0
36,2323,24,3,1,0
12,1393,47,1,2,0
18,1984,47,1,3,0
24,999,25,3,2,0
36,7409,37,3,2,0
15,2186,33,1,1,0
36,4473,31,3,2,0
24,937,27,3,2,0
18,3422,47,1,2,0
24,3105,25,3,2,0
12,2748,57,1,3,0
18,3872,67,3,2,0
27,5190,48,3,2,0
18,3001,40,3,1,0
24,3863,32,3,3,0
12,5801,49,3,1,1
12,1592,35,3,2,0
12,1185,27,3,2,0
18,3780,35,3,2,0
18,3612,37,3,2,1
12,1076,26,3,2,0
12,3527,45,3,2,0
18,2051,33,3,2,0
12,3331,42,2,2,0
18,3104,31,1,2,0
24,2611,46,3,2,0
12,1409,54,3,2,0
24,1311,26,3,2,0
6,2108,29,3,1,0
24,4042,43,3,2,0
12,926,38,3,2,0
12,1680,35,3,2,0
24,1249,28,3,2,0
24,2463,27,3,2,0
6,1595,51,3,2,0
24,2058,33,3,2,0
24,7814,38,3,2,0
6,1740,30,3,1,0
12,1240,38,3,2,0
24,6842,46,3,2,0
24,5150,33,3,2,0
6,1203,43,3,2,0
6,2080,24,3,2,0
6,1538,56,3,2,0
24,3878,37,3,2,0
30,3832,22,3,2,0
15,3186,20,3,1,0
24,2896,29,3,2,0
24,6967,36,3,1,0
36,1819,37,2,3,0
24,5943,44,3,2,0
36,7127,23,3,1,0
36,3349,28,3,2,0
36,10974,26,3,2,0
6,518,29,3,2,0
18,1126,21,3,1,0
12,1860,34,3,2,0
36,9566,31,2,2,0
12,701,40,3,2,0
12,2930,27,3,2,0
18,1505,32,3,3,0
18,2238,25,3,2,0
4,1503,42,3,2,0
24,2197,43,3,2,0
12,1881,44,3,1,0
18,1880,32,3,2,0
18,2389,27,2,2,0
24,1967,20,3,2,0
4,3380,37,3,2,0
4,1455,42,3,2,0
7,730,46,3,1,0
18,3244,33,1,2,0
9,1670,22,3,2,0
48,3979,41,3,2,0
12,1922,37,3,2,0
18,1295,27,3,2,0
4,1544,42,3,2,0
8,907,26,3,2,0
30,1715,26,3,2,0
10,1347,27,3,2,0
12,1007,22,3,2,0
12,1402,37,3,1,0
12,2002,30,3,1,0
12,2096,49,3,2,0
12,1101,27,3,2,0
10,894,40,3,2,0
11,1577,20,3,2,0
33,2764,26,3,2,0
48,8358,30,3,2,0
12,1474,33,1,2,0
24,5433,26,3,1,0
14,1410,35,3,2,0
20,3485,44,3,2,0
18,3850,27,3,2,0
60,7408,24,3,2,0
24,1377,47,3,3,0
30,4272,26,3,2,0
24,1553,23,3,1,0
36,9857,31,3,2,0
6,362,52,3,2,0
12,1935,43,3,2,0
48,10222,37,2,2,0
12,1330,26,3,2,0
36,9055,35,3,3,0
26,7966,30,3,2,0
30,3496,34,2,2,0
36,6948,35,3,1,0
48,12204,48,1,2,0
36,3446,42,3,2,0
12,684,40,3,1,0
33,4281,23,3,2,0
42,7174,30,3,2,0
24,1546,24,1,1,0
24,2359,33,3,2,0
24,3621,31,3,2,0
12,741,22,3,2,0
12,7865,53,3,3,0
24,2910,34,3,3,0
18,5302,36,3,3,0
36,3620,37,3,2,0
18,3509,25,3,2,0
12,3017,34,3,1,0
12,1657,27,3,2,0
8,1164,51,1,3,0
36,6229,23,3,1,0
24,1193,29,3,1,0
30,4583,32,3,2,0
36,5371,28,3,2,0
12,708,38,3,2,0
21,571,65,3,2,0
30,2522,39,3,2,0
36,5179,29,3,2,0
36,8229,26,3,2,0
24,2028,30,3,2,0
6,1374,75,3,2,0
12,1289,21,3,2,0
36,2712,41,1,2,0
15,975,25,3,2,0
6,1050,35,2,2,1
6,609,37,3,2,0
48,4788,26,3,2,0
24,3069,30,3,3,0
12,836,23,1,2,0
12,2577,42,3,2,0
12,1620,30,3,2,0
15,1845,46,3,1,0
24,6579,29,3,3,0
12,1893,29,3,2,0
30,10623,38,3,3,0
18,2249,30,3,2,0
30,3108,31,3,2,0
12,958,47,3,2,0
24,9277,48,3,3,0
24,6314,27,1,2,0
12,1526,66,3,3,0
12,3590,29,3,2,0
24,6615,75,3,3,0
6,1872,36,3,3,0
12,2859,38,3,2,0
18,1582,46,3,2,0
6,1238,36,3,2,0
12,2578,55,3,3,0
15,1433,25,3,1,0
42,7882,45,3,3,0
24,4169,28,3,2,0
36,3959,30,3,2,0
36,3249,39,1,3,0
24,3149,22,1,3,0
12,2246,60,3,2,0
13,1797,28,1,2,0
20,4272,24,3,2,0
24,2957,63,3,2,0
36,2348,46,3,2,0
42,6289,33,3,2,0
24,6419,44,3,3,0
48,6143,58,2,3,0
24,1597,54,3,3,0
36,15857,43,3,2,0
24,2223,52,1,2,0
48,7238,32,1,2,0
30,2503,41,2,2,0
18,2622,34,3,2,0
24,4351,48,3,2,0
6,368,38,3,2,0
12,754,38,3,2,0
24,2424,53,3,2,0
48,6681,38,3,3,0
18,2427,42,3,2,0
24,1216,38,1,2,0
6,753,64,3,2,0
7,2576,35,3,2,1
6,590,26,3,2,1
8,1414,33,3,2,1
12,1103,29,3,2,0
12,585,20,3,1,0
6,1068,28,3,2,0
8,713,47,3,2,0
12,1092,49,3,2,0
7,2329,45,3,2,0
13,882,23,3,2,0
18,866,25,3,2,0
7,2415,34,3,2,0
13,2101,23,3,2,0
18,1301,32,3,2,0
18,1113,26,3,2,0
8,760,44,3,2,0
12,625,26,1,2,0
6,1323,28,3,2,0
9,1138,25,3,2,0
18,1795,48,1,1,0
15,2728,35,1,2,0
6,484,28,1,2,0
10,1048,23,2,2,0
12,1155,40,1,2,0
20,7057,36,1,1,0
15,1537,50,3,2,0
12,2214,24,3,2,0
24,1585,40,3,2,0
10,1521,31,3,2,0
36,3990,29,1,2,0
18,3049,45,2,2,0
24,1282,32,3,2,0
60,10144,21,3,2,0
12,1168,27,3,2,0
6,454,22,3,2,0
15,3594,46,3,2,0
12,1768,24,3,1,0
60,15653,21,3,2,0
12,2247,36,2,2,0
24,1413,28,3,2,0
45,4576,27,3,2,0
24,1231,57,3,1,0
36,8335,47,3,3,0
36,5800,34,3,2,0
18,8471,23,3,1,0
30,3622,57,3,1,0
6,1169,67,3,2,0
15,1262,36,3,2,0
24,3617,20,3,1,0
30,2181,36,3,2,0
48,7685,37,3,1,0
48,6110,31,1,3,0
24,3757,62,3,3,0
42,3394,65,3,2,0
36,6304,36,3,2,0
9,1244,41,3,1,0
6,3518,26,3,1,0
36,2613,27,3,2,0
48,7476,50,3,3,0
24,4591,54,3,2,0
18,1924,27,3,1,0
72,5595,24,3,2,0
48,6224,50,3,3,0
15,1905,40,3,1,0
21,2993,28,2,2,0
36,8947,31,2,2,0
24,4020,27,2,2,0
18,2779,21,3,1,0
21,2782,31,1,2,0
12,1884,39,3,2,0
36,11054,30,3,2,0
60,9157,27,3,3,0
42,9283,55,1,3,0
60,6527,34,3,3,0
15,3368,23,3,1,0
15,2511,23,3,1,0
36,5493,42,3,3,0
6,1338,62,3,2,0
9,1082,37,3,2,0
18,1149,46,3,2,0
15,1308,38,3,2,0
20,6148,31,1,2,0
12,1736,31,3,2,0
12,3059,61,3,2,0
24,2996,20,3,2,0
30,7596,63,3,2,0
30,4811,24,2,1,0
6,1766,21,3,1,0
24,2760,36,1,3,0
24,5507,44,3,3,0
9,1199,67,3,2,0
24,2892,51,3,3,0
36,2862,30,3,3,0
9,654,28,3,2,0
9,1136,32,3,3,0
24,4113,28,3,1,0
6,14555,23,3,2,0
15,950,33,3,1,0
24,1199,60,3,2,0
12,1082,48,1,2,0
30,2150,24,1,2,0
36,2820,27,3,2,0
48,3060,28,3,2,0
18,2600,65,3,3,0
21,5003,29,1,2,0
60,6288,42,3,3,0
24,2538,47,3,2,0
9,1478,22,3,2,0
39,4933,25,3,2,0
18,1530,32,1,2,0
9,1437,29,3,2,0
15,1275,24,3,1,0
24,1823,30,2,2,0
9,1422,27,3,3,0
18,1217,47,3,2,0
36,9271,24,3,2,0
36,2145,24,3,2,0
36,1842,34,3,2,0
18,4297,40,3,2,0
6,3384,44,3,1,0
18,1245,33,3,2,0
15,4623,40,3,2,0
30,8386,49,3,2,0
24,1024,48,2,2,0
36,14318,57,3,3,0
6,433,24,1,1,0
12,2149,29,3,3,0
24,2397,35,1,2,0
6,931,32,2,2,0
15,1512,61,2,2,0
24,4241,36,3,2,0
24,4736,25,1,2,0
15,1778,26,3,1,0
15,2327,25,3,2,0
24,6872,55,1,2,0
12,795,53,3,2,0
30,1908,66,3,2,0
36,1953,61,3,3,0
18,2864,34,3,2,0
21,2319,33,3,1,0
24,915,29,1,2,0
24,947,38,1,3,0
24,1381,35,3,2,0
24,1285,32,3,1,0
24,1371,25,3,1,0
18,1042,33,3,2,0
12,900,23,3,2,0
24,1207,24,3,1,0
18,2278,28,3,2,0
60,6836,63,3,2,0
24,3345,39,3,1,0
6,1198,35,3,3,0
48,15672,23,3,2,0
60,7297,36,3,1,0
18,1943,23,3,2,0
18,3190,24,3,2,0
9,5129,74,1,3,0
18,1808,22,3,2,0
10,1240,48,3,3,0
12,759,26,3,2,0
8,1237,24,3,2,0
9,1980,19,3,1,0
48,10961,27,1,2,0
36,6887,29,2,2,0
24,1938,32,3,2,0
21,1835,25,3,2,0
24,1659,29,3,1,0
6,1209,47,3,2,0
48,3844,34,3,3,0
12,4843,43,3,1,0
12,639,30,3,2,0
48,5951,22,3,2,0
36,3804,42,3,2,0
36,4463,26,3,2,0
36,7980,27,3,1,0
36,4210,26,3,2,0
6,4611,32,3,2,0
24,11560,23,3,1,0
18,4165,36,2,2,0
24,4057,43,3,2,0
18,6458,39,1,2,0
12,1386,26,3,2,0
36,1977,40,3,2,0
18,1928,31,3,2,0
12,1123,29,3,1,0
24,11328,29,1,2,0
24,11938,39,3,2,0
27,2520,23,3,2,0
30,1919,30,2,2,0
60,14782,60,1,3,0
36,2671,50,3,3,0
36,12612,47,3,3,0
45,3031,21,3,1,0
12,626,24,1,2,0
24,1935,31,3,2,0
24,1344,37,1,2,0
18,1533,43,3,2,0
48,3931,46,3,3,0
24,3349,30,3,3,0
36,2302,31,3,1,0
42,3965,34,3,2,0
12,727,33,3,2,0
48,3914,38,1,2,0
48,4308,24,3,1,0
12,1534,23,3,1,0
18,2775,31,1,2,0
40,5998,27,1,2,0
15,1271,39,3,3,0
12,1295,25,3,1,0
36,9398,28,3,1,0
12,951,27,1,1,0
24,1355,25,3,2,0
48,3051,54,3,2,0
36,7855,25,2,2,0
18,433,22,3,1,0
36,9572,28,3,2,0
24,1837,34,1,3,0
30,4249,28,3,2,0
30,5234,28,3,2,0
48,6758,31,3,2,0
9,1366,22,3,1,0
24,1358,40,2,2,0
18,2473,25,3,2,0
9,1337,34,3,2,0
48,7763,42,1,3,0
15,1264,25,3,1,0
15,2631,28,3,1,0
48,6560,24,3,2,0
24,3123,27,3,2,0
36,8065,25,3,2,0
24,2439,35,3,2,0
36,9034,29,3,1,0
60,14027,27,3,2,0
36,9629,24,3,2,0
12,1484,25,3,2,0
18,1131,33,3,2,0
24,2064,34,3,2,0
18,12976,38,3,3,0
21,2580,41,1,2,0
27,2570,21,3,1,0
27,3915,36,3,2,0
10,1309,27,3,2,0
24,4817,31,3,2,0
12,2579,33,3,2,0
36,2225,57,1,3,0
18,4153,42,3,2,0
18,3114,26,3,1,0
18,2124,24,3,1,0
18,1553,44,1,2,0
30,2406,23,3,1,0
24,1333,43,3,3,0
48,7119,53,3,3,0
24,4870,53,3,3,0
12,691,35,3,2,0
42,4370,26,1,2,0
36,2746,31,1,2,0
24,4110,23,1,1,0
18,2462,22,3,2,0
12,1282,20,3,1,0
12,2969,25,3,1,0
48,4605,24,3,3,0
48,6331,46,3,3,0
24,3552,27,1,2,0
12,697,46,1,2,0
24,1442,23,3,1,0
27,5293,50,3,2,0
21,3414,26,2,2,0
18,2039,20,3,1,0
24,3161,31,1,1,0
12,902,21,3,1,0
48,10297,39,3,3,0
48,14421,25,2,2,0
18,1056,30,3,2,0
12,1274,37,1,2,0
12,1223,46,3,1,0
12,1372,36,3,2,0
16,2625,43,3,1,1
20,2235,33,1,1,1
9,959,29,1,2,0
18,884,36,3,2,0
24,1246,23,1,2,0
36,8086,42,2,2,0
48,10127,44,3,3,0
12,888,41,1,2,0
12,719,41,1,2,0
36,12389,37,1,3,0
12,709,57,3,2,0
15,6850,34,2,2,0
10,2210,25,3,1,0
30,7485,53,1,2,0
18,1442,32,1,3,0
12,797,33,3,2,0
45,4746,24,1,2,0
12,939,28,3,2,0
21,1188,39,3,2,0
48,11590,24,3,1,0
12,609,26,1,2,0
18,1190,55,3,3,0
21,2767,61,3,1,0
30,3441,21,1,1,0
30,4280,26,3,1,0
24,3092,22,3,1,0
18,6761,68,2,1,0
12,1331,22,3,2,0
54,15945,58,3,1,0
24,3234,23,3,1,0
15,802,37,3,2,0
48,9960,26,1,2,0
24,8648,27,1,2,0
18,1345,26,3,2,0
45,1845,23,3,3,0
21,1647,40,1,2,0
48,4844,33,3,1,0
27,8318,42,2,3,0
18,2100,37,3,2,0
45,11816,29,3,1,0
6,448,23,3,2,0
30,11998,34,1,2,0
48,18424,32,1,2,1
6,14896,68,1,2,0
12,2762,25,3,2,0
12,3386,35,3,3,0
24,2039,22,3,2,0
18,2169,28,3,2,0
48,5096,30,3,2,0
18,1882,25,1,1,0
48,6999,34,3,2,0
12,2292,42,2,2,0
14,8978,45,3,2,1
12,674,20,3,2,0
18,976,23,3,2,0
24,2718,20,3,1,0
18,750,27,3,2,0
24,12579,44,3,3,0
18,7511,51,3,3,0
18,3966,33,1,1,0
12,6199,28,3,1,0
24,1987,21,3,1,0
24,2303,45,3,2,0
21,12680,30,3,3,0
12,6468,52,3,2,0
30,6350,31,3,2,0
